2024-05-28 21:40:03, 1716925203, Photo taken.
2024-05-28 21:40:03, 1716925203, Photo metadata created.
2024-05-28 21:45:03, 1716925503, 5 minutes elapsed camera triggered.
2024-05-28 21:45:04, 1716925504, Photo taken.
2024-05-28 21:45:04, 1716925504, Photo metadata created.
2024-05-28 21:50:04, 1716925804, 5 minutes elapsed camera triggered.
2024-05-28 21:50:04, 1716925804, Photo taken.
2024-05-28 21:50:05, 1716925805, Photo metadata created.
2024-05-28 21:55:05, 1716926105, 5 minutes elapsed camera triggered.
2024-05-28 21:55:05, 1716926105, Photo taken.
2024-05-28 21:55:05, 1716926105, Photo metadata created.
2024-05-28 22:00:05, 1716926405, 5 minutes elapsed camera triggered.
2024-05-28 22:00:05, 1716926405, Photo taken.
2024-05-28 22:00:06, 1716926406, Photo metadata created.
2024-05-28 22:05:06, 1716926706, 5 minutes elapsed camera triggered.
2024-05-28 22:05:06, 1716926706, Photo taken.
2024-05-28 22:05:06, 1716926706, Photo metadata created.
2024-05-28 22:10:06, 1716927006, 5 minutes elapsed camera triggered.
2024-05-28 22:10:06, 1716927006, Photo taken.
2024-05-28 22:10:07, 1716927007, Photo metadata created.
2024-05-28 22:15:07, 1716927307, 5 minutes elapsed camera triggered.
2024-05-28 22:15:07, 1716927307, Photo taken.
2024-05-28 22:15:07, 1716927307, Photo metadata created.
2024-05-28 22:20:07, 1716927607, 5 minutes elapsed camera triggered.
2024-05-28 22:20:08, 1716927608, Photo taken.
2024-05-28 22:20:08, 1716927608, Photo metadata created.
2024-05-28 22:25:08, 1716927908, 5 minutes elapsed camera triggered.
2024-05-28 22:25:08, 1716927908, Photo taken.
2024-05-28 22:25:09, 1716927909, Photo metadata created.
2024-05-28 22:30:09, 1716928209, 5 minutes elapsed camera triggered.
2024-05-28 22:30:09, 1716928209, Photo taken.
2024-05-28 22:30:09, 1716928209, Photo metadata created.
2024-05-28 22:35:09, 1716928509, 5 minutes elapsed camera triggered.
2024-05-28 22:35:10, 1716928510, Photo taken.
2024-05-28 22:35:10, 1716928510, Photo metadata created.
